,ID,AGE GROUP,CHANNEL OF SALE,SALES
5534,714147652,36-45,internet,1
5535,987909608,26-35,internet,1
5536,372892068,26-35,internet,0
5537,305753370,36-45,phone,0
5538,987944253,36-45,phone,1
5539,843493926,26-35,internet,0
5540,563632549,56+,phone,1
5541,640204421,26-35,internet,0
5542,875710541,36-45,internet,0
5543,422045597,56+,phone,0
5544,695152928,56+,phone,1
5545,422494970,46-55,internet,1
5546,382306470,18-25,internet,0
5547,736615731,36-45,phone,1
5548,967249162,26-35,internet,0
5549,945906500,46-55,internet,0
5550,908146200,46-55,phone,1
5551,495317212,56+,phone,0
5552,154269652,56+,phone,1
5553,828380063,56+,phone,0
5554,365226111,46-55,internet,1
5555,940408662,26-35,internet,1
5556,323755817,56+,internet,1
5557,903159323,46-55,internet,1
5558,204115997,26-35,internet,1
5559,212794851,26-35,internet,0
5560,245035704,46-55,internet,1
5561,130303316,18-25,internet,1
5562,173891109,36-45,phone,0
5563,836996196,36-45,phone,0
5564,652117532,36-45,phone,0
5565,620536411,18-25,internet,0
5566,417933550,56+,phone,0
5567,604706006,56+,phone,0
5568,608388027,36-45,phone,1
5569,185426499,56+,phone,0
5570,402017822,18-25,phone,1
5571,106786006,56+,phone,1
5572,642934363,26-35,internet,0
5573,826182940,26-35,phone,0
5574,529492520,26-35,internet,1
5575,739040179,36-45,internet,0
5576,832388461,56+,phone,0
5577,430502221,46-55,phone,0
5578,638660422,36-45,phone,0
5579,471410764,36-45,internet,0
5580,609824364,56+,internet,1
5581,338983492,56+,phone,1
5582,639557931,18-25,internet,1
5583,534047885,36-45,internet,0
5584,985031363,56+,phone,0
5585,571779228,36-45,phone,1
5586,736080208,36-45,phone,1
5587,390653530,36-45,internet,0
5588,731539367,26-35,internet,0
5589,233232119,46-55,internet,0
5590,671155679,26-35,internet,1
5591,870388692,36-45,phone,0
5592,916773127,36-45,phone,1
5593,874813317,26-35,internet,0
5594,962563400,18-25,internet,0
5595,130865644,26-35,phone,1
5596,524896895,36-45,phone,1
5597,871505153,56+,phone,1
5598,386283502,18-25,internet,1
5599,918976816,56+,phone,1
5600,505181901,26-35,internet,1
5601,609059665,56+,phone,1
5602,904841812,26-35,internet,0
5603,277283662,26-35,phone,0
5604,725067776,36-45,phone,0
5605,199057372,18-25,internet,0
5606,431727333,56+,internet,0
5607,497090428,26-35,phone,0
5608,334936063,36-45,internet,0
5609,294842596,26-35,internet,1
5610,623504081,36-45,phone,0
5611,810478272,56+,phone,0
5612,622877200,26-35,internet,0
5613,879498198,26-35,internet,1
5614,900624099,26-35,phone,1
5615,982588918,18-25,internet,1
5616,381079881,18-25,internet,1
5617,368187204,36-45,phone,0
5618,528604793,26-35,internet,0
5619,607164327,26-35,internet,1
5620,295191227,26-35,internet,1
5621,652087045,36-45,phone,1
5622,618019569,26-35,phone,1
5623,433443867,56+,phone,1
5624,403870948,26-35,internet,0
5625,301225400,26-35,internet,1
5626,422822778,36-45,internet,1
5627,481464194,36-45,phone,1
5628,445601895,26-35,internet,0
5629,462873741,46-55,phone,0
5630,308126591,26-35,internet,0
5631,143442863,26-35,internet,1
5632,480500123,46-55,phone,0
5633,595787180,26-35,internet,0
5634,471979287,18-25,phone,1
5635,500584137,18-25,internet,0
5636,643101965,26-35,internet,1
5637,116381231,18-25,internet,1
5638,428189629,26-35,internet,0
5639,926167738,56+,phone,0
5640,230563546,26-35,phone,1
5641,692796906,46-55,phone,0
5642,414401678,26-35,internet,0
5643,936472871,26-35,internet,1
5644,777851077,26-35,internet,0
5645,936604467,26-35,internet,1
5646,426105113,36-45,phone,0
5647,161955479,46-55,internet,0
5648,353961514,36-45,internet,1
5649,735815177,56+,phone,0
5650,263290148,26-35,internet,0
5651,966483613,26-35,internet,0
5652,497621621,26-35,internet,1
5653,317257086,46-55,phone,1
5654,584747133,26-35,internet,0
5655,605964756,26-35,internet,1
5656,307211118,26-35,phone,1
5657,599423825,26-35,phone,0
5658,722834212,56+,internet,0
5659,263991850,26-35,internet,1
5660,601858016,56+,phone,1
5661,523275387,36-45,phone,0
5662,259461600,26-35,internet,1
5663,158261886,46-55,phone,0
5664,477659650,26-35,internet,1
5665,283276209,36-45,internet,1
5666,394300756,18-25,phone,1
5667,149323068,26-35,phone,1
5668,722810243,56+,internet,1
5669,793802817,26-35,internet,1
5670,470548289,26-35,phone,1
5671,776380428,36-45,internet,0
5672,384976610,26-35,internet,0
5673,597906819,18-25,internet,0
5674,973480936,36-45,phone,0
5675,192325108,26-35,phone,1
5676,412580088,26-35,phone,0
5677,230265255,46-55,phone,0
5678,347289720,18-25,internet,0
5679,929276705,18-25,internet,0
5680,571449738,36-45,phone,0
5681,113786290,26-35,internet,0
5682,325436825,56+,internet,0
5683,806171318,36-45,internet,1
5684,288003163,36-45,phone,1
5685,627742878,36-45,phone,1
5686,963111730,26-35,internet,0
5687,998365728,56+,phone,0
5688,612894348,18-25,internet,0
5689,794224324,26-35,internet,0
5690,632537970,26-35,internet,0
5691,209046927,36-45,phone,1
5692,767509653,26-35,phone,1
5693,336040386,36-45,phone,1
5694,397587845,56+,phone,1
5695,241337069,46-55,internet,0
5696,968282569,18-25,internet,0
5697,594760856,26-35,internet,0
5698,987451182,36-45,phone,0
5699,698378666,26-35,phone,0
5700,603790715,18-25,internet,0
5701,913222096,46-55,internet,0
5702,505736568,26-35,internet,0
5703,902990442,26-35,internet,0
5704,894761678,36-45,internet,0
5705,145292877,26-35,internet,0
5706,770315810,56+,phone,1
5707,204332044,36-45,phone,1
5708,906352073,56+,phone,0
5709,960367074,56+,phone,1
5710,841971473,56+,phone,0
5711,577556059,26-35,internet,1
5712,650246349,36-45,phone,1
5713,553292319,46-55,internet,0
5714,897475367,46-55,phone,0
5715,403739298,36-45,phone,0
5716,589861019,56+,phone,0
5717,273818997,26-35,internet,0
5718,962757699,26-35,internet,0
5719,313206975,26-35,phone,1
5720,717934451,46-55,internet,1
5721,331870485,36-45,phone,0
5722,818454754,26-35,internet,1
5723,413098058,56+,internet,0
5724,540936518,56+,internet,1
5725,527924539,26-35,internet,0
5726,382912627,26-35,internet,0
5727,393113537,18-25,internet,1
5728,359562239,46-55,phone,1
5729,494822971,56+,phone,1
5730,133384501,46-55,phone,1
5731,581252846,18-25,internet,0
5732,671210653,36-45,phone,1
5733,224480689,26-35,phone,0
5734,362814148,36-45,internet,0
5735,333530952,26-35,internet,1
5736,548367543,36-45,phone,0
5737,371437656,26-35,internet,1
5738,154068651,26-35,internet,0
5739,575214867,46-55,phone,1
5740,280567018,36-45,internet,0
5741,885032794,36-45,phone,1
5742,107336797,56+,phone,0
5743,909229940,26-35,phone,0
5744,865219804,36-45,internet,1
5745,214471716,46-55,phone,1
5746,549146595,36-45,internet,0
5747,789633657,26-35,internet,0
5748,298363007,26-35,internet,0
5749,713363507,36-45,phone,0
5750,326366357,56+,internet,1
5751,182110220,56+,phone,0
5752,783997742,26-35,internet,1
5753,590222285,36-45,phone,1
5754,968664664,26-35,phone,0
5755,571925717,26-35,internet,0
5756,725443049,18-25,internet,1
5757,564167400,26-35,internet,0
5758,673814599,26-35,internet,0
5759,530329440,36-45,phone,0
5760,179184665,46-55,phone,0
5761,854352831,46-55,phone,1
5762,701241716,46-55,phone,1
5763,747176264,26-35,phone,1
5764,365335191,36-45,phone,1
5765,962799958,36-45,internet,1
5766,389772644,26-35,internet,1
5767,329987835,36-45,internet,0
5768,818719746,36-45,phone,0
5769,973175552,36-45,phone,1
5770,163806026,18-25,phone,0
5771,628055121,26-35,internet,0
5772,776434567,36-45,internet,0
5773,588678352,26-35,internet,1
5774,493727734,36-45,phone,0
5775,400731920,26-35,internet,1
5776,802331450,18-25,internet,0
5777,368792766,36-45,internet,1
5778,729112848,26-35,internet,1
5779,901700826,56+,phone,1
5780,778675655,26-35,phone,1
5781,167677811,36-45,phone,1
5782,463661745,56+,phone,1
5783,381887469,46-55,phone,0
5784,918945747,36-45,phone,0
5785,428672876,26-35,internet,1
5786,827700635,26-35,internet,0
5787,360442207,46-55,phone,1
5788,129581930,26-35,internet,1
5789,753164156,26-35,internet,0
5790,300503470,18-25,internet,0
5791,996466233,36-45,phone,1
5792,555842657,36-45,phone,1
5793,456022319,26-35,internet,1
5794,803985869,26-35,internet,0
5795,288706329,26-35,internet,1
5796,725424094,36-45,phone,0
5797,354067855,46-55,internet,0
5798,616875019,26-35,internet,0
5799,383622742,56+,phone,0
5800,843973537,56+,internet,1
5801,535525740,46-55,internet,1
5802,465274584,36-45,phone,1
5803,353628866,36-45,phone,0
5804,148255770,36-45,phone,1
5805,744099785,36-45,phone,1
5806,838461655,18-25,internet,0
5807,742235471,36-45,internet,1
5808,916381670,26-35,internet,1
5809,754294586,26-35,internet,1
5810,286023534,36-45,internet,1
5811,461877143,46-55,internet,0
5812,198092774,46-55,phone,1
5813,115518571,46-55,phone,1
5814,109754648,36-45,phone,0
5815,364041162,36-45,phone,0
5816,467380988,46-55,internet,1
5817,495228882,46-55,phone,1
5818,266612119,26-35,internet,1
5819,122047058,56+,phone,1
5820,377027896,26-35,internet,1
5821,705161021,26-35,internet,1
5822,959286147,56+,phone,1
5823,370882578,56+,phone,1
5824,900830760,46-55,internet,1
5825,449838240,36-45,phone,0
5826,112916747,46-55,phone,1
5827,442707778,26-35,phone,0
5828,144626220,26-35,internet,0
5829,866693296,26-35,internet,1
5830,332256650,18-25,internet,0
5831,276081847,56+,phone,0
5832,214445338,36-45,internet,1
5833,898741518,56+,phone,1
5834,632943005,26-35,internet,1
5835,687271547,26-35,internet,0
5836,356019041,36-45,internet,1
5837,787071089,46-55,phone,1
5838,171684657,26-35,internet,0
5839,174906803,56+,phone,1
5840,729059208,26-35,internet,0
5841,115350700,18-25,internet,1
5842,830683954,26-35,internet,1
5843,236279463,36-45,phone,1
5844,613168655,36-45,phone,0
5845,440014832,56+,phone,1
5846,205431515,46-55,phone,1
5847,636350108,46-55,phone,0
5848,980357245,36-45,phone,1
5849,784372613,36-45,internet,1
5850,322824750,26-35,internet,1
5851,184879518,26-35,phone,1
5852,458911981,46-55,phone,1
5853,420949318,36-45,internet,1
5854,206809541,46-55,phone,1
5855,895609505,36-45,internet,0
5856,291946098,36-45,internet,0
5857,440004197,36-45,phone,1
5858,607505482,36-45,phone,1
5859,154796205,26-35,internet,0
5860,243763176,18-25,internet,0
5861,700802360,36-45,phone,1
5862,355618881,36-45,phone,0
5863,202312959,46-55,phone,1
5864,580590720,26-35,phone,1
5865,502687608,26-35,internet,1
5866,256687170,26-35,internet,0
5867,809060009,18-25,internet,0
5868,976673446,26-35,phone,0
5869,492725018,18-25,phone,0
5870,686888427,56+,internet,0
5871,364360519,56+,phone,1
5872,104292424,26-35,internet,0
5873,154903181,36-45,phone,0
5874,907647432,26-35,internet,0
5875,218589265,46-55,phone,1
5876,721864572,36-45,phone,0
5877,783731463,26-35,internet,1
5878,932694310,36-45,internet,1
5879,661964049,36-45,phone,1
5880,321442568,26-35,phone,1
5881,368826307,26-35,internet,1
5882,974150186,46-55,phone,1
5883,424410974,18-25,internet,1
5884,436993062,46-55,phone,0
5885,656317033,36-45,phone,1
5886,203758628,26-35,phone,1
5887,763164827,18-25,internet,1
5888,449576747,56+,internet,1
5889,913260479,46-55,internet,0
5890,618232138,56+,phone,0
5891,232711585,36-45,phone,1
5892,779355834,26-35,internet,1
5893,763288477,18-25,internet,0
5894,950394196,36-45,phone,0
5895,797135171,46-55,phone,1
5896,296356923,56+,phone,1
5897,623327122,56+,internet,1
5898,185761597,26-35,internet,1
5899,637235190,18-25,internet,0
5900,498617062,46-55,phone,1
5901,745812744,18-25,phone,0
5902,321269548,26-35,internet,0
5903,708848734,26-35,internet,0
5904,708331646,36-45,internet,1
5905,514936668,26-35,phone,1
5906,487465976,26-35,internet,0
5907,306045828,46-55,phone,1
5908,699933688,36-45,internet,0
5909,355015926,46-55,phone,1
5910,964003609,36-45,phone,0
5911,118370734,36-45,internet,1
5912,632076093,46-55,internet,1
5913,378182897,56+,phone,0
5914,745586905,18-25,internet,0
5915,820182064,36-45,internet,1
5916,882552742,36-45,internet,0
5917,878891783,18-25,internet,1
5918,946097133,26-35,internet,1
5919,864973606,46-55,phone,0
5920,191314242,36-45,phone,0
5921,117490803,46-55,phone,1
5922,541217601,26-35,internet,0
5923,756066939,26-35,internet,1
5924,604956970,46-55,phone,1
5925,632465278,26-35,internet,0
5926,509517768,46-55,phone,1
5927,586546476,36-45,phone,1
5928,747364470,46-55,phone,1
5929,390108081,26-35,internet,1
5930,703512349,36-45,phone,0
5931,175203400,18-25,internet,0
5932,973781225,26-35,internet,1
5933,748991840,18-25,internet,1
5934,278600937,18-25,internet,1
5935,355825392,56+,phone,1
5936,964530772,56+,phone,1
5937,419390227,36-45,internet,0
5938,938337483,56+,phone,0
5939,793607916,56+,phone,1
5940,344599876,26-35,internet,1
5941,173709225,56+,internet,1
5942,984665309,56+,phone,0
5943,546864325,18-25,phone,0
5944,682044952,56+,phone,1
5945,821125800,36-45,internet,1
5946,693327851,18-25,phone,1
5947,663767520,36-45,phone,0
5948,472657204,26-35,internet,1
5949,123829795,46-55,internet,0
5950,588557785,46-55,phone,0
5951,546662866,26-35,internet,1
5952,287243596,26-35,internet,1
5953,381201682,18-25,internet,0
5954,517008076,56+,phone,0
5955,838558055,36-45,phone,0
5956,693448489,26-35,internet,0
5957,672083557,26-35,phone,0
5958,755785369,56+,phone,0
5959,822502371,26-35,internet,1
5960,635986117,26-35,internet,1
5961,689198589,26-35,phone,0
5962,251459440,18-25,internet,0
5963,304217973,36-45,phone,0
5964,433862387,36-45,internet,1
5965,819230451,26-35,internet,1
5966,375609124,46-55,internet,0
5967,387562972,46-55,phone,0
5968,322801997,36-45,internet,1
5969,468783657,18-25,internet,0
5970,875905026,26-35,internet,1
5971,960618050,26-35,internet,1
5972,107007404,18-25,internet,1
5973,648733106,56+,phone,0
5974,931636407,46-55,internet,1
5975,718830525,26-35,phone,1
5976,531762910,46-55,phone,0
5977,978908555,26-35,phone,0
5978,823959080,46-55,phone,1
5979,876646283,36-45,phone,1
5980,192776716,46-55,internet,0
5981,492981601,36-45,phone,1
5982,352370740,26-35,internet,0
5983,793825417,46-55,phone,0
5984,897637961,36-45,phone,0
5985,630082215,26-35,internet,1
5986,719032899,56+,internet,1
5987,773814544,56+,internet,0
5988,372990374,36-45,internet,0
5989,238038283,26-35,internet,1
5990,891679096,36-45,phone,0
5991,160767168,26-35,internet,0
5992,435879790,36-45,phone,0
5993,427929040,26-35,phone,0
5994,569580633,36-45,phone,1
5995,236657916,26-35,internet,1
5996,688598053,46-55,internet,0
5997,900252510,46-55,internet,1
5998,969854862,18-25,internet,1
5999,901990820,56+,phone,1
6000,149458250,18-25,internet,0
6001,967731317,18-25,phone,1
6002,640185204,36-45,phone,1
6003,531719882,26-35,internet,0
6004,707232856,26-35,internet,1
6005,707906662,36-45,phone,0
6006,177796653,56+,phone,1
6007,731338509,46-55,phone,1
6008,671285361,26-35,internet,1
6009,788105294,46-55,internet,0
6010,453192760,36-45,internet,0
6011,677015561,26-35,internet,1
6012,896873765,36-45,phone,1
6013,558113229,26-35,phone,1
6014,149182892,26-35,internet,1
6015,109724614,26-35,internet,0
6016,835163793,36-45,internet,0
6017,735440822,26-35,internet,0
6018,635574412,26-35,internet,0
6019,783460359,18-25,internet,0
6020,424493639,18-25,phone,1
6021,301066380,18-25,internet,0
6022,881477045,26-35,internet,1
6023,262775295,46-55,phone,1
6024,384312404,56+,internet,1
6025,561924782,36-45,internet,1
6026,139670602,26-35,internet,1
6027,988412415,26-35,internet,0
6028,442214368,18-25,internet,1
6029,895831961,26-35,internet,1
6030,328372401,18-25,internet,1
6031,370720629,46-55,phone,1
6032,103512066,36-45,phone,0
6033,426882756,56+,internet,1
6034,253751786,46-55,internet,0
6035,639552934,18-25,internet,1
6036,593423678,36-45,phone,0
6037,871868007,26-35,phone,1
6038,942757560,18-25,internet,0
6039,978453229,18-25,internet,1
6040,678907536,26-35,internet,1
6041,400159710,36-45,internet,1
6042,685362639,18-25,phone,1
6043,829350262,26-35,internet,1
6044,787570324,26-35,internet,1
6045,968670952,26-35,internet,0
6046,331151037,36-45,phone,0
6047,805676519,56+,phone,1
6048,458295206,36-45,phone,1
6049,100815905,26-35,internet,0
6050,594800342,26-35,internet,0
6051,254945421,46-55,phone,1
6052,796060284,26-35,internet,1
6053,666568253,26-35,internet,1
6054,585083985,36-45,internet,1
6055,966904024,26-35,internet,0
6056,303350096,46-55,phone,1
6057,159768396,26-35,phone,0
6058,978407563,26-35,internet,0
6059,914291356,56+,internet,1
6060,969157509,26-35,internet,0
6061,760655836,46-55,phone,0
6062,975472655,18-25,phone,1
6063,780555774,46-55,phone,0
6064,296518367,46-55,phone,0
6065,537749493,26-35,internet,0
6066,573437632,26-35,internet,0
6067,589672322,36-45,phone,1
6068,241524735,26-35,internet,0
6069,280837788,26-35,phone,0
6070,753496791,56+,phone,1
6071,445617864,26-35,internet,0
6072,227113093,46-55,internet,0
6073,797136291,36-45,internet,0
6074,313979393,18-25,internet,1
6075,298952866,46-55,internet,1
6076,176356148,18-25,internet,1
6077,645674769,36-45,internet,0
6078,168747710,36-45,phone,1
6079,731144380,18-25,internet,1
6080,239957556,36-45,internet,0
6081,997891350,18-25,internet,1
6082,989501548,36-45,internet,1
6083,561933226,36-45,phone,0
6084,207931623,26-35,internet,1
6085,960833374,18-25,phone,0
6086,948540334,56+,phone,1
6087,326123433,36-45,phone,1
6088,365052854,36-45,phone,1
6089,145627887,26-35,internet,1
6090,573784284,36-45,phone,1
6091,875884071,36-45,phone,0
6092,239738394,36-45,phone,0
6093,695747994,56+,phone,0
6094,359172640,18-25,internet,1
